"id";"timestamp";"activity"
"6234";"01-01-1970 09:28:13.600";"IN_1_0"
"6232";"01-01-1970 09:28:13.600";"IN_2_0"
"6230";"01-01-1970 09:28:13.600";"IN_3_0"
"6228";"01-01-1970 09:28:13.600";"IN_4_0"
"6233";"01-01-1970 09:28:13.600";"IN_5_0"
"6229";"01-01-1970 09:28:13.600";"IN_6_0"
"6231";"01-01-1970 09:28:13.600";"IN_7_0"
"6214";"01-01-1970 09:28:15.000";"IN_5_3-x"
"6167";"01-01-1970 09:28:15.600";"IN_6_3-x"
"6206";"01-01-1970 09:28:15.700";"IN_7_3-y"
"6191";"01-01-1970 09:28:15.900";"IN_1_3-x"
"6176";"01-01-1970 09:28:17.200";"IN_7_3-y"
"6196";"01-01-1970 09:28:17.400";"IN_1_3-x"
"6191";"01-01-1970 09:28:18.100";"IN_2_3-x"
"6216";"01-01-1970 09:28:19.400";"IN_6_3-x"
"6196";"01-01-1970 09:28:19.600";"IN_2_3-x"
"6191";"01-01-1970 09:28:21.100";"IN_3_3-x"
"6214";"01-01-1970 09:28:22.500";"IN_6_3-x"
"6196";"01-01-1970 09:28:22.600";"IN_3_3-x"
"6190";"01-01-1970 09:28:23.100";"IN_2_3-x"
"6191";"01-01-1970 09:28:23.300";"IN_4_3-x"
"6227";"01-01-1970 09:28:23.900";"IN_1_3-x"
"6196";"01-01-1970 09:28:24.800";"IN_4_3-x"
"6199";"01-01-1970 09:28:24.900";"y-S1_0"
"6227";"01-01-1970 09:28:26.000";"IN_2_3-x"
"6190";"01-01-1970 09:28:26.000";"IN_3_3-x"
"6202";"01-01-1970 09:28:26.500";"y-S1_0"
"6167";"01-01-1970 09:28:27.200";"IN_7_3-y"
"6202";"01-01-1970 09:28:27.800";"y-S2_0"
"6213";"01-01-1970 09:28:27.800";"IN_5_3-x"
"6190";"01-01-1970 09:28:28.200";"IN_4_3-x"
"6227";"01-01-1970 09:28:29.000";"IN_3_3-x"
"0";"01-01-1970 09:28:29.900";"y-S1_0"
"6216";"01-01-1970 09:28:31.000";"IN_7_3-y"
"0";"01-01-1970 09:28:31.200";"y-S2_0"
"6227";"01-01-1970 09:28:31.200";"IN_4_3-x"
"6200";"01-01-1970 09:28:31.500";"y-S1_0"
"0";"01-01-1970 09:28:32.500";"y-S3_0"
"6215";"01-01-1970 09:28:33.100";"y-S1_0"
"0";"01-01-1970 09:28:33.800";"y-S4_0"
"6214";"01-01-1970 09:28:34.100";"IN_7_3-y"
"6215";"01-01-1970 09:28:34.400";"y-S2_0"
"6213";"01-01-1970 09:28:35.300";"IN_6_3-x"
"6231";"01-01-1970 09:28:35.700";"IN_7_3-y"
"6183";"01-01-1970 09:28:35.800";"IN_5_3-x"
"6230";"01-01-1970 09:28:35.900";"IN_3_3-x"
"6219";"01-01-1970 09:28:36.500";"y-S1_0"
"6230";"01-01-1970 09:28:38.000";"IN_4_3-x"
"6224";"01-01-1970 09:28:38.100";"y-S1_0"
"6189";"01-01-1970 09:28:38.600";"IN_5_3-x"
"6224";"01-01-1970 09:28:39.400";"y-S2_0"
"6229";"01-01-1970 09:28:40.800";"IN_6_3-x"
"6228";"01-01-1970 09:28:41.200";"IN_4_3-x"
"6223";"01-01-1970 09:28:41.600";"IN_5_3-x"
"6158";"01-01-1970 09:28:42.600";"y-S1_0"
"6183";"01-01-1970 09:28:43.300";"IN_6_3-x"
"6158";"01-01-1970 09:28:43.900";"y-S2_0"
"6169";"01-01-1970 09:28:44.200";"y-S1_0"
"6221";"01-01-1970 09:28:44.700";"IN_5_3-x"
"6158";"01-01-1970 09:28:45.200";"y-S3_0"
"6189";"01-01-1970 09:28:46.100";"IN_6_3-x"
"6158";"01-01-1970 09:28:46.500";"y-S4_0"
"6213";"01-01-1970 09:28:46.900";"IN_7_3-y"
"6233";"01-01-1970 09:28:47.000";"IN_5_3-x"
"6241";"01-01-1970 09:28:48.300";"IN_1_0"
"6239";"01-01-1970 09:28:48.300";"IN_2_0"
"6237";"01-01-1970 09:28:48.300";"IN_3_0"
"6235";"01-01-1970 09:28:48.300";"IN_4_0"
"6240";"01-01-1970 09:28:48.300";"IN_5_0"
"6236";"01-01-1970 09:28:48.300";"IN_6_0"
"6238";"01-01-1970 09:28:48.300";"IN_7_0"
"6223";"01-01-1970 09:28:49.100";"IN_6_3-x"
"6221";"01-01-1970 09:28:52.200";"IN_6_3-x"
"6229";"01-01-1970 09:28:52.300";"IN_7_3-y"
"6157";"01-01-1970 09:28:54.200";"y-S1_0"
"6233";"01-01-1970 09:28:54.400";"IN_6_3-x"
"6183";"01-01-1970 09:28:54.900";"IN_7_3-y"
"6157";"01-01-1970 09:28:55.500";"y-S2_0"
"6209";"01-01-1970 09:28:55.700";"y-S1_0"
"6197";"01-01-1970 09:28:56.300";"IN_2_3-x"
"6157";"01-01-1970 09:28:56.800";"y-S3_0"
"6207";"01-01-1970 09:28:57.400";"y-S1_0"
"6189";"01-01-1970 09:28:57.700";"IN_7_3-y"
"6220";"01-01-1970 09:28:57.800";"IN_5_3-x"
"6157";"01-01-1970 09:28:58.100";"y-S4_0"
"6207";"01-01-1970 09:28:58.700";"y-S2_0"
"6222";"01-01-1970 09:28:59.000";"y-S1_0"
"6197";"01-01-1970 09:28:59.200";"IN_3_3-x"
"6223";"01-01-1970 09:29:00.700";"IN_7_3-y"
"6197";"01-01-1970 09:29:01.400";"IN_4_3-x"
"6221";"01-01-1970 09:29:03.800";"IN_7_3-y"
"6220";"01-01-1970 09:29:05.300";"IN_6_3-x"
"6233";"01-01-1970 09:29:06.000";"IN_7_3-y"
"6226";"01-01-1970 09:29:06.200";"y-S1_0"
"6206";"01-01-1970 09:29:08.600";"y-S1_0"
"6238";"01-01-1970 09:29:10.100";"IN_7_3-y"
"6176";"01-01-1970 09:29:10.100";"y-S1_0"
"6237";"01-01-1970 09:29:10.600";"IN_3_3-x"
"6176";"01-01-1970 09:29:11.400";"y-S2_0"
"6237";"01-01-1970 09:29:12.700";"IN_4_3-x"
"6236";"01-01-1970 09:29:15.500";"IN_6_3-x"
"6235";"01-01-1970 09:29:15.900";"IN_4_3-x"
"6234";"01-01-1970 09:29:16.600";"IN_1_3-x"
"6220";"01-01-1970 09:29:16.900";"IN_7_3-y"
"6248";"01-01-1970 09:29:17.400";"IN_1_0"
"6246";"01-01-1970 09:29:17.400";"IN_2_0"
"6244";"01-01-1970 09:29:17.400";"IN_3_0"
"6242";"01-01-1970 09:29:17.400";"IN_4_0"
"6247";"01-01-1970 09:29:17.400";"IN_5_0"
"6243";"01-01-1970 09:29:17.400";"IN_6_0"
"6245";"01-01-1970 09:29:17.400";"IN_7_0"
"6234";"01-01-1970 09:29:18.700";"IN_2_3-x"
"6191";"01-01-1970 09:29:19.600";"IN_5_3-x"
"6167";"01-01-1970 09:29:20.100";"y-S1_0"
"6196";"01-01-1970 09:29:21.100";"IN_5_3-x"
"6167";"01-01-1970 09:29:21.400";"y-S2_0"
"6234";"01-01-1970 09:29:21.700";"IN_3_3-x"
"6167";"01-01-1970 09:29:22.700";"y-S3_0"
"6216";"01-01-1970 09:29:23.900";"y-S1_0"
"6234";"01-01-1970 09:29:23.900";"IN_4_3-x"
"6167";"01-01-1970 09:29:24.000";"y-S4_0"
"6190";"01-01-1970 09:29:24.500";"IN_5_3-x"
"6236";"01-01-1970 09:29:27.000";"IN_7_3-y"
"6214";"01-01-1970 09:29:27.000";"y-S1_0"
"6191";"01-01-1970 09:29:27.100";"IN_6_3-x"
"6227";"01-01-1970 09:29:27.500";"IN_5_3-x"
"6231";"01-01-1970 09:29:28.500";"y-S1_0"
"6196";"01-01-1970 09:29:28.600";"IN_6_3-x"
"6240";"01-01-1970 09:29:29.200";"IN_5_3-x"
"6231";"01-01-1970 09:29:29.800";"y-S2_0"
"6190";"01-01-1970 09:29:32.000";"IN_6_3-x"
"6230";"01-01-1970 09:29:34.300";"IN_5_3-x"
"6227";"01-01-1970 09:29:35.000";"IN_6_3-x"
"6240";"01-01-1970 09:29:36.600";"IN_6_3-x"
"6228";"01-01-1970 09:29:37.400";"IN_5_3-x"
"6191";"01-01-1970 09:29:38.700";"IN_7_3-y"
"6244";"01-01-1970 09:29:39.700";"IN_3_3-x"
"6213";"01-01-1970 09:29:39.800";"y-S1_0"
"6204";"01-01-1970 09:29:40.000";"IN_2_3-x"
"6196";"01-01-1970 09:29:40.200";"IN_7_3-y"
"6244";"01-01-1970 09:29:41.800";"IN_4_3-x"
"6230";"01-01-1970 09:29:41.800";"IN_6_3-x"
"6204";"01-01-1970 09:29:42.900";"IN_3_3-x"
"6190";"01-01-1970 09:29:43.600";"IN_7_3-y"
"6228";"01-01-1970 09:29:44.900";"IN_6_3-x"
"6204";"01-01-1970 09:29:45.100";"IN_4_3-x"
"6229";"01-01-1970 09:29:45.200";"y-S1_0"
"6243";"01-01-1970 09:29:46.400";"IN_6_3-x"
"6227";"01-01-1970 09:29:46.600";"IN_7_3-y"
"6242";"01-01-1970 09:29:46.800";"IN_4_3-x"
"6183";"01-01-1970 09:29:47.800";"y-S1_0"
"6240";"01-01-1970 09:29:48.200";"IN_7_3-y"
"6245";"01-01-1970 09:29:49.800";"IN_7_3-y"
"6189";"01-01-1970 09:29:50.600";"y-S1_0"
"6247";"01-01-1970 09:29:50.800";"IN_5_3-x"
"6212";"01-01-1970 09:29:50.900";"z-x"
"6241";"01-01-1970 09:29:51.300";"IN_1_3-x"
"6189";"01-01-1970 09:29:51.900";"y-S2_0"
"6189";"01-01-1970 09:29:53.200";"y-S3_0"
"6230";"01-01-1970 09:29:53.400";"IN_7_3-y"
"6241";"01-01-1970 09:29:53.400";"IN_2_3-x"
"6223";"01-01-1970 09:29:53.600";"y-S1_0"
"6189";"01-01-1970 09:29:54.500";"y-S4_0"
"6241";"01-01-1970 09:29:56.400";"IN_3_3-x"
"6228";"01-01-1970 09:29:56.500";"IN_7_3-y"
"6221";"01-01-1970 09:29:56.700";"y-S1_0"
"6197";"01-01-1970 09:29:57.700";"IN_5_3-x"
"6243";"01-01-1970 09:29:57.900";"IN_7_3-y"
"6247";"01-01-1970 09:29:58.200";"IN_6_3-x"
"6241";"01-01-1970 09:29:58.600";"IN_4_3-x"
"6233";"01-01-1970 09:29:58.900";"y-S1_0"
"6212";"01-01-1970 09:29:59.700";"IN_1_3-x"
"6212";"01-01-1970 09:30:01.900";"IN_2_3-x"
"6238";"01-01-1970 09:30:02.900";"y-S1_0"
"6212";"01-01-1970 09:30:04.900";"IN_3_3-x"
"6197";"01-01-1970 09:30:05.200";"IN_6_3-x"
"6255";"01-01-1970 09:30:06.000";"IN_1_0"
"6253";"01-01-1970 09:30:06.000";"IN_2_0"
"6251";"01-01-1970 09:30:06.000";"IN_3_0"
"6249";"01-01-1970 09:30:06.000";"IN_4_0"
"6254";"01-01-1970 09:30:06.000";"IN_5_0"
"6250";"01-01-1970 09:30:06.000";"IN_6_0"
"6252";"01-01-1970 09:30:06.000";"IN_7_0"
"6212";"01-01-1970 09:30:07.100";"IN_4_3-x"
"6237";"01-01-1970 09:30:09.000";"IN_5_3-x"
"6247";"01-01-1970 09:30:09.800";"IN_7_3-y"
"6220";"01-01-1970 09:30:09.800";"y-S1_0"
"6211";"01-01-1970 09:30:11.200";"IN_2_3-x"
"6235";"01-01-1970 09:30:12.100";"IN_5_3-x"
"6211";"01-01-1970 09:30:14.100";"IN_3_3-x"
"6211";"01-01-1970 09:30:16.300";"IN_4_3-x"
"6237";"01-01-1970 09:30:16.500";"IN_6_3-x"
"6197";"01-01-1970 09:30:16.800";"IN_7_3-y"
"6235";"01-01-1970 09:30:19.600";"IN_6_3-x"
"6236";"01-01-1970 09:30:19.900";"y-S1_0"
"0";"01-01-1970 09:30:20.300";"z-x"
"6234";"01-01-1970 09:30:20.200";"IN_5_3-x"
"6248";"01-01-1970 09:30:20.400";"IN_1_3-x"
"6248";"01-01-1970 09:30:22.500";"IN_2_3-x"
"6248";"01-01-1970 09:30:25.500";"IN_3_3-x"
"6248";"01-01-1970 09:30:27.700";"IN_4_3-x"
"6234";"01-01-1970 09:30:27.700";"IN_6_3-x"
"6237";"01-01-1970 09:30:28.100";"IN_7_3-y"
"6251";"01-01-1970 09:30:28.300";"IN_3_3-x"
"0";"01-01-1970 09:30:29.100";"IN_1_3-x"
"6251";"01-01-1970 09:30:30.400";"IN_4_3-x"
"6235";"01-01-1970 09:30:31.200";"IN_7_3-y"
"0";"01-01-1970 09:30:31.300";"IN_2_3-x"
"6191";"01-01-1970 09:30:31.600";"y-S1_0"
"6252";"01-01-1970 09:30:32.900";"IN_7_3-y"
"6191";"01-01-1970 09:30:32.900";"y-S2_0"
"6196";"01-01-1970 09:30:33.100";"y-S1_0"
"6250";"01-01-1970 09:30:33.200";"IN_6_3-x"
"6249";"01-01-1970 09:30:33.600";"IN_4_3-x"
"6191";"01-01-1970 09:30:34.200";"y-S3_0"
"0";"01-01-1970 09:30:34.300";"IN_3_3-x"
"6196";"01-01-1970 09:30:34.400";"y-S2_0"
"6191";"01-01-1970 09:30:35.500";"y-S4_0"
"6196";"01-01-1970 09:30:35.700";"y-S3_0"
"6190";"01-01-1970 09:30:36.500";"y-S1_0"
"0";"01-01-1970 09:30:36.500";"IN_4_3-x"
"6196";"01-01-1970 09:30:37.000";"y-S4_0"
"6244";"01-01-1970 09:30:38.100";"IN_5_3-x"
"6234";"01-01-1970 09:30:39.300";"IN_7_3-y"
"6227";"01-01-1970 09:30:39.500";"y-S1_0"
"6240";"01-01-1970 09:30:41.100";"y-S1_0"
"6218";"01-01-1970 09:30:41.200";"IN_2_3-x"
"6204";"01-01-1970 09:30:41.400";"IN_5_3-x"
"6262";"01-01-1970 09:30:42.300";"IN_1_0"
"6260";"01-01-1970 09:30:42.300";"IN_2_0"
"6258";"01-01-1970 09:30:42.300";"IN_3_0"
"6256";"01-01-1970 09:30:42.300";"IN_4_0"
"6261";"01-01-1970 09:30:42.300";"IN_5_0"
"6257";"01-01-1970 09:30:42.300";"IN_6_0"
"6259";"01-01-1970 09:30:42.300";"IN_7_0"
"6240";"01-01-1970 09:30:42.400";"y-S2_0"
"6245";"01-01-1970 09:30:42.600";"y-S1_0"
"6242";"01-01-1970 09:30:43.000";"IN_5_3-x"
"6218";"01-01-1970 09:30:44.100";"IN_3_3-x"
"6254";"01-01-1970 09:30:44.700";"IN_5_3-x"
"6250";"01-01-1970 09:30:44.700";"IN_7_3-y"
"6244";"01-01-1970 09:30:45.600";"IN_6_3-x"
"6230";"01-01-1970 09:30:46.300";"y-S1_0"
"6218";"01-01-1970 09:30:46.300";"IN_4_3-x"
"6204";"01-01-1970 09:30:48.900";"IN_6_3-x"
"6228";"01-01-1970 09:30:49.400";"y-S1_0"
"6242";"01-01-1970 09:30:50.500";"IN_6_3-x"
"6243";"01-01-1970 09:30:50.800";"y-S1_0"
"6243";"01-01-1970 09:30:52.100";"y-S2_0"
"6254";"01-01-1970 09:30:52.100";"IN_6_3-x"
"6241";"01-01-1970 09:30:54.900";"IN_5_3-x"
"6244";"01-01-1970 09:30:57.200";"IN_7_3-y"
"6204";"01-01-1970 09:31:00.500";"IN_7_3-y"
"6242";"01-01-1970 09:31:02.100";"IN_7_3-y"
"6241";"01-01-1970 09:31:02.400";"IN_6_3-x"
"6247";"01-01-1970 09:31:02.700";"y-S1_0"
"6212";"01-01-1970 09:31:03.400";"IN_5_3-x"
"6254";"01-01-1970 09:31:03.700";"IN_7_3-y"
"6258";"01-01-1970 09:31:04.600";"IN_3_3-x"
"6259";"01-01-1970 09:31:05.300";"IN_7_3-y"
"6258";"01-01-1970 09:31:06.700";"IN_4_3-x"
"6255";"01-01-1970 09:31:09.000";"IN_1_3-x"
"6197";"01-01-1970 09:31:09.700";"y-S1_0"
"6269";"01-01-1970 09:31:09.700";"IN_1_0"
"6267";"01-01-1970 09:31:09.700";"IN_2_0"
"6265";"01-01-1970 09:31:09.700";"IN_3_0"
"6263";"01-01-1970 09:31:09.700";"IN_4_0"
"6268";"01-01-1970 09:31:09.700";"IN_5_0"
"6264";"01-01-1970 09:31:09.700";"IN_6_0"
"6266";"01-01-1970 09:31:09.700";"IN_7_0"
"6256";"01-01-1970 09:31:09.900";"IN_4_3-x"
"6212";"01-01-1970 09:31:10.900";"IN_6_3-x"
"6255";"01-01-1970 09:31:11.100";"IN_2_3-x"
"6257";"01-01-1970 09:31:12.600";"IN_6_3-x"
"6211";"01-01-1970 09:31:12.600";"IN_5_3-x"
"6225";"01-01-1970 09:31:12.700";"IN_2_3-x"
"6241";"01-01-1970 09:31:14.000";"IN_7_3-y"
"6255";"01-01-1970 09:31:14.100";"IN_3_3-x"
"6225";"01-01-1970 09:31:15.600";"IN_3_3-x"
"6261";"01-01-1970 09:31:15.700";"IN_5_3-x"
"6255";"01-01-1970 09:31:16.300";"IN_4_3-x"
"6225";"01-01-1970 09:31:17.800";"IN_4_3-x"
"6211";"01-01-1970 09:31:20.100";"IN_6_3-x"
"6237";"01-01-1970 09:31:21.000";"y-S1_0"
"6212";"01-01-1970 09:31:22.500";"IN_7_3-y"
"6261";"01-01-1970 09:31:23.100";"IN_6_3-x"
"6248";"01-01-1970 09:31:24.000";"IN_5_3-x"
"6257";"01-01-1970 09:31:24.100";"IN_7_3-y"
"6235";"01-01-1970 09:31:24.100";"y-S1_0"
"6252";"01-01-1970 09:31:25.700";"y-S1_0"
"6183";"01-01-1970 09:31:26.200";"z-x"
"6251";"01-01-1970 09:31:26.700";"IN_5_3-x"
"6252";"01-01-1970 09:31:27.000";"y-S2_0"
"6249";"01-01-1970 09:31:29.800";"IN_5_3-x"
"6248";"01-01-1970 09:31:31.500";"IN_6_3-x"
"6211";"01-01-1970 09:31:31.700";"IN_7_3-y"
"6223";"01-01-1970 09:31:32.000";"z-x"
"6265";"01-01-1970 09:31:32.000";"IN_3_3-x"
"6234";"01-01-1970 09:31:32.200";"y-S1_0"
"0";"01-01-1970 09:31:32.800";"IN_5_3-x"
"6265";"01-01-1970 09:31:34.100";"IN_4_3-x"
"6251";"01-01-1970 09:31:34.200";"IN_6_3-x"
"6261";"01-01-1970 09:31:34.700";"IN_7_3-y"
"6183";"01-01-1970 09:31:35.000";"IN_1_3-x"
"6266";"01-01-1970 09:31:36.300";"IN_7_3-y"
"6183";"01-01-1970 09:31:37.200";"IN_2_3-x"
"6263";"01-01-1970 09:31:37.300";"IN_4_3-x"
"6249";"01-01-1970 09:31:37.300";"IN_6_3-x"
"6250";"01-01-1970 09:31:37.600";"y-S1_0"
"6183";"01-01-1970 09:31:40.200";"IN_3_3-x"
"0";"01-01-1970 09:31:40.300";"IN_6_3-x"
"6223";"01-01-1970 09:31:40.800";"IN_1_3-x"
"6264";"01-01-1970 09:31:42.000";"IN_6_3-x"
"6276";"01-01-1970 09:31:42.000";"IN_1_0"
"6274";"01-01-1970 09:31:42.000";"IN_2_0"
"6272";"01-01-1970 09:31:42.000";"IN_3_0"
"6270";"01-01-1970 09:31:42.000";"IN_4_0"
"6275";"01-01-1970 09:31:42.000";"IN_5_0"
"6271";"01-01-1970 09:31:42.000";"IN_6_0"
"6273";"01-01-1970 09:31:42.000";"IN_7_0"
"6183";"01-01-1970 09:31:42.400";"IN_4_3-x"
"6218";"01-01-1970 09:31:42.600";"IN_5_3-x"
"6223";"01-01-1970 09:31:43.000";"IN_2_3-x"
"6248";"01-01-1970 09:31:43.100";"IN_7_3-y"
"6268";"01-01-1970 09:31:44.100";"IN_5_3-x"
"6262";"01-01-1970 09:31:45.300";"IN_1_3-x"
"6251";"01-01-1970 09:31:45.800";"IN_7_3-y"
"6223";"01-01-1970 09:31:46.000";"IN_3_3-x"
"6262";"01-01-1970 09:31:47.400";"IN_2_3-x"
"6223";"01-01-1970 09:31:48.200";"IN_4_3-x"
"6249";"01-01-1970 09:31:48.900";"IN_7_3-y"
"6244";"01-01-1970 09:31:50.100";"y-S1_0"
"6218";"01-01-1970 09:31:50.100";"IN_6_3-x"
"6262";"01-01-1970 09:31:50.400";"IN_3_3-x"
"6268";"01-01-1970 09:31:51.500";"IN_6_3-x"
"0";"01-01-1970 09:31:51.900";"IN_7_3-y"
"6262";"01-01-1970 09:31:52.600";"IN_4_3-x"
"6204";"01-01-1970 09:31:53.400";"y-S1_0"
"6264";"01-01-1970 09:31:53.500";"IN_7_3-y"
"6242";"01-01-1970 09:31:55.000";"y-S1_0"
"6242";"01-01-1970 09:31:56.300";"y-S2_0"
"6254";"01-01-1970 09:31:56.600";"y-S1_0"
"6259";"01-01-1970 09:31:58.100";"y-S1_0"
"6259";"01-01-1970 09:31:59.400";"y-S2_0"
"6218";"01-01-1970 09:32:01.700";"IN_7_3-y"
"6258";"01-01-1970 09:32:03.000";"IN_5_3-x"
"6268";"01-01-1970 09:32:03.100";"IN_7_3-y"
"6232";"01-01-1970 09:32:03.600";"IN_2_3-x"
"6272";"01-01-1970 09:32:04.300";"IN_3_3-x"
"6273";"01-01-1970 09:32:04.800";"IN_7_3-y"
"6256";"01-01-1970 09:32:06.100";"IN_5_3-x"
"6272";"01-01-1970 09:32:06.400";"IN_4_3-x"
"6232";"01-01-1970 09:32:06.500";"IN_3_3-x"
"6241";"01-01-1970 09:32:06.900";"y-S1_0"
"6232";"01-01-1970 09:32:08.700";"IN_4_3-x"
"6270";"01-01-1970 09:32:10.500";"IN_4_3-x"
"6258";"01-01-1970 09:32:10.500";"IN_6_3-x"
"6255";"01-01-1970 09:32:12.600";"IN_5_3-x"
"6269";"01-01-1970 09:32:12.700";"IN_1_3-x"
"6256";"01-01-1970 09:32:13.600";"IN_6_3-x"
"6225";"01-01-1970 09:32:14.100";"IN_5_3-x"
"6269";"01-01-1970 09:32:14.800";"IN_2_3-x"
"6271";"01-01-1970 09:32:15.400";"IN_6_3-x"
"6212";"01-01-1970 09:32:15.400";"y-S1_0"
"6275";"01-01-1970 09:32:15.700";"IN_5_3-x"
"6212";"01-01-1970 09:32:16.700";"y-S2_0"
"6257";"01-01-1970 09:32:17.000";"y-S1_0"
"6269";"01-01-1970 09:32:17.800";"IN_3_3-x"
"6212";"01-01-1970 09:32:18.000";"y-S3_0"
"6283";"01-01-1970 09:32:18.300";"IN_1_0"
"6281";"01-01-1970 09:32:18.300";"IN_2_0"
"6279";"01-01-1970 09:32:18.300";"IN_3_0"
"6277";"01-01-1970 09:32:18.300";"IN_4_0"
"6282";"01-01-1970 09:32:18.300";"IN_5_0"
"6278";"01-01-1970 09:32:18.300";"IN_6_0"
"6280";"01-01-1970 09:32:18.300";"IN_7_0"
"6212";"01-01-1970 09:32:19.300";"y-S4_0"
"6269";"01-01-1970 09:32:20.000";"IN_4_3-x"
"6255";"01-01-1970 09:32:20.100";"IN_6_3-x"
"6225";"01-01-1970 09:32:21.600";"IN_6_3-x"
"6258";"01-01-1970 09:32:22.100";"IN_7_3-y"
"6275";"01-01-1970 09:32:23.100";"IN_6_3-x"
"6211";"01-01-1970 09:32:24.600";"y-S1_0"
"6256";"01-01-1970 09:32:25.200";"IN_7_3-y"
"6271";"01-01-1970 09:32:26.900";"IN_7_3-y"
"6261";"01-01-1970 09:32:27.600";"y-S1_0"
"6266";"01-01-1970 09:32:29.100";"y-S1_0"
"6266";"01-01-1970 09:32:30.400";"y-S2_0"
"6265";"01-01-1970 09:32:30.400";"IN_5_3-x"
"6255";"01-01-1970 09:32:31.700";"IN_7_3-y"
"6225";"01-01-1970 09:32:33.200";"IN_7_3-y"
"6263";"01-01-1970 09:32:33.500";"IN_5_3-x"
"6275";"01-01-1970 09:32:34.700";"IN_7_3-y"
"6248";"01-01-1970 09:32:36.000";"y-S1_0"
"6265";"01-01-1970 09:32:37.900";"IN_6_3-x"
"6239";"01-01-1970 09:32:38.300";"IN_2_3-x"
"6251";"01-01-1970 09:32:38.700";"y-S1_0"
"6183";"01-01-1970 09:32:38.700";"IN_5_3-x"
"6280";"01-01-1970 09:32:40.100";"IN_7_3-y"
"6263";"01-01-1970 09:32:41.000";"IN_6_3-x"
"6239";"01-01-1970 09:32:41.200";"IN_3_3-x"
"6249";"01-01-1970 09:32:41.800";"y-S1_0"
"6279";"01-01-1970 09:32:42.800";"IN_3_3-x"
"6239";"01-01-1970 09:32:43.400";"IN_4_3-x"
"6223";"01-01-1970 09:32:44.500";"IN_5_3-x"
"0";"01-01-1970 09:32:44.800";"y-S1_0"
"6279";"01-01-1970 09:32:44.900";"IN_4_3-x"
"6276";"01-01-1970 09:32:45.000";"IN_1_3-x"
"6290";"01-01-1970 09:32:45.700";"IN_1_0"
"6288";"01-01-1970 09:32:45.700";"IN_2_0"
"6286";"01-01-1970 09:32:45.700";"IN_3_0"
"6284";"01-01-1970 09:32:45.700";"IN_4_0"
"6289";"01-01-1970 09:32:45.700";"IN_5_0"
"6285";"01-01-1970 09:32:45.700";"IN_6_0"
"6287";"01-01-1970 09:32:45.700";"IN_7_0"
"0";"01-01-1970 09:32:46.100";"y-S2_0"
"6183";"01-01-1970 09:32:46.200";"IN_6_3-x"
"6277";"01-01-1970 09:32:46.400";"IN_4_3-x"
"6264";"01-01-1970 09:32:46.400";"y-S1_0"
"6276";"01-01-1970 09:32:47.100";"IN_2_3-x"
"0";"01-01-1970 09:32:47.400";"y-S3_0"
"6278";"01-01-1970 09:32:47.800";"IN_6_3-x"
"0";"01-01-1970 09:32:48.700";"y-S4_0"
"6262";"01-01-1970 09:32:48.900";"IN_5_3-x"
"6265";"01-01-1970 09:32:49.500";"IN_7_3-y"
"6276";"01-01-1970 09:32:50.100";"IN_3_3-x"
"6282";"01-01-1970 09:32:51.700";"IN_5_3-x"
"6223";"01-01-1970 09:32:52.000";"IN_6_3-x"
"6276";"01-01-1970 09:32:52.300";"IN_4_3-x"
"6263";"01-01-1970 09:32:52.600";"IN_7_3-y"
"6218";"01-01-1970 09:32:54.600";"y-S1_0"
"6268";"01-01-1970 09:32:56.000";"y-S1_0"
"6262";"01-01-1970 09:32:56.400";"IN_6_3-x"
"6268";"01-01-1970 09:32:57.300";"y-S2_0"
"6273";"01-01-1970 09:32:57.600";"y-S1_0"
"6183";"01-01-1970 09:32:57.800";"IN_7_3-y"
"6282";"01-01-1970 09:32:59.100";"IN_6_3-x"
"6278";"01-01-1970 09:32:59.300";"IN_7_3-y"
"6272";"01-01-1970 09:33:02.700";"IN_5_3-x"
"6223";"01-01-1970 09:33:03.600";"IN_7_3-y"
"6232";"01-01-1970 09:33:05.000";"IN_5_3-x"
"6270";"01-01-1970 09:33:06.700";"IN_5_3-x"
"6246";"01-01-1970 09:33:07.400";"IN_2_3-x"
"6286";"01-01-1970 09:33:08.000";"IN_3_3-x"
"6262";"01-01-1970 09:33:08.000";"IN_7_3-y"
"6286";"01-01-1970 09:33:10.100";"IN_4_3-x"
"6272";"01-01-1970 09:33:10.200";"IN_6_3-x"
"6246";"01-01-1970 09:33:10.300";"IN_3_3-x"
"6282";"01-01-1970 09:33:10.700";"IN_7_3-y"
"6287";"01-01-1970 09:33:12.200";"IN_7_3-y"
"6246";"01-01-1970 09:33:12.500";"IN_4_3-x"
"6232";"01-01-1970 09:33:12.500";"IN_6_3-x"
"6284";"01-01-1970 09:33:14.000";"IN_4_3-x"
"6270";"01-01-1970 09:33:14.200";"IN_6_3-x"
"6258";"01-01-1970 09:33:15.000";"y-S1_0"
"6285";"01-01-1970 09:33:15.700";"IN_6_3-x"
"6269";"01-01-1970 09:33:16.300";"IN_5_3-x"
"6297";"01-01-1970 09:33:18.000";"IN_1_0"
"6295";"01-01-1970 09:33:18.000";"IN_2_0"
"6293";"01-01-1970 09:33:18.000";"IN_3_0"
"6291";"01-01-1970 09:33:18.000";"IN_4_0"
"6296";"01-01-1970 09:33:18.000";"IN_5_0"
"6292";"01-01-1970 09:33:18.000";"IN_6_0"
